external_id,title,short_title,description,category,tags,benefits,start_datetime,end_datetime,venue_title,venue_address,venue_lat,venue_lon,price_min,price_raw,is_free,age_restriction,image_url,site_url,source,parsed_at
,Арт-пикник на крыше,Арт-пикник на крыше,"Мастер-класс для туристов, гостей города и влюблённых в рисование местных жителей. 

В гостях у бара «Небо и вино» ты совместишь приятное с полезным: акварельная живопись со стаканчиком лимонада и любимым десертом. Ты сможешь создать акварельную зарисовку с панорамой города и видом на купол Исаакиевского собора формата А5. 

Все материалы: краски, холст или бумага, кисти и напиток + десерт из меню бара входят в стоимость. 

Готовую работу можно забрать в этот же день.
Продолжительность: 2 часа.
Ближайшие даты в июле: 3, 4, 8, 10, 11, 15, 17, 18. Начало в 19:00.",education,,,18 июля 2026,,Небо и вино,"пер. Пирогова, 18",,,600,от 600 ₽,False,12+,,https://kaverafisha.ru/saint-petersburg/events/art-piknik-na-kryshe-277493,kaver,2026-07-14 14:56:16
,Объёмная картина с текстурной пастой,Объёмная картина с текстурной пастой,"Под руководством опытного художника ты создашь интерьерную картину акрилом с текстурной пастой. 

Можно выбрать любой сюжет: объёмные картины цветов, море текстурной пастой, картину дерева или гор. Каждый гость выбирает свой сюжет для рисования на мастер-классе, доступна подборка из более чем 200 картинок.

Размеры и стоимость: 
– 25х35см — 3700 рублей на картоне;
– 30х40см — 3900 рублей на картоне. 

Продолжительность:  3 часа.

С подробным расписанием мастер-класса можно ознакомиться на сайте по ссылке.",education,,,19 июля 2026,,Художественная студия Artista,,,,3700,от 3700 ₽,False,12+,,https://kaverafisha.ru/saint-petersburg/events/obemnaya-kartina-s-teksturnoyy-pastoyy-279930,kaver,2026-07-14 14:56:18
,"Кино, вино и рисование","Кино, вино и рисование","Помнишь то время, когда интернет был медленным, а сериалы — культовыми? Художественная студия «Артиста» предлагает тебе вернуться туда вместе! Приходи смотреть легендарные фильмы и сериалы 2000-х, рисуя акрилом картины в стилистике фильма или со свободным сюжетом.

Вкусный попкорн и кола в подарок каждому гостю. Домашняя атмосфера и любимые киноленты — и вечер удался!

Расписание фильмов можно посмотреть на сайте.",education,,,26 июля 2026,,,"улица Некрасова, 60",,,600,от 600 ₽,False,12+,,https://kaverafisha.ru/saint-petersburg/events/kino-vino-i-risovanie-306096,kaver,2026-07-14 14:56:20
,Ручная лепка нерикоми,Ручная лепка нерикоми,"Идеальный мастер-класс по керамике для поклонников восточного минимализма и любителей творческих экспериментов. 

Освой старинную японскую технику «агатовой керамики» – нерикоми. Под руководством мастера создай из пласта неповторимую чашку/стакан/тарелку/ небольшую вазочку или пару блюдец на выбор, смешав в удивительный узор глины разных цветов. 

Длительность: 1,5 - 2 часа. 

Забрать изделие можно через 5 недель после мастер-класса.  
Ближайшие даты: 12 и 26 июля. Начало в 18:00.",education,,,26 июля 2026,,Пространство Artista + Ceramista,"улица Марата, 50",,,600,от 600 ₽,False,0+,,https://kaverafisha.ru/saint-petersburg/events/nerikomi-tarelka-stakan-vaza-279571,kaver,2026-07-14 14:56:23
,Блюдо для сервировки в технике фьюзинг,Блюдо для сервировки в технике фьюзинг,"Мастер-класс, на котором ты сможешь сделать идеальное блюдо для украшения твоего стола. Смешаешь цвета, поиграешь с объёмом и получишь единственный в своём роде предмет посуды. Размер тарелки 18х18 см, квадратная.

Изделие будет готово через неделю после мастер-класса. В стоимость входит 1 изделие на выбор. Ты можешь сделать изделие с загнутыми краями, либо плоское. Продолжительность 3 часа. Все необходимые материалы, а также чай\кофе и угощения включены в стоимость. 

Расписание можно посмотреть на сайте, кнопка «купить билет».",education,,,30 июля 2026,,,,,,600,от 600 ₽,False,0+,,https://kaverafisha.ru/saint-petersburg/events/blyudo-dlya-servirovki-v-tehnike-fyuzing-294275,kaver,2026-07-14 14:56:25
,Дом для зелёного друга,Дом для зелёного друга,"Прояви любовь и заботу к зелёным братьям. Если у тебя дома живёт кактус или суккулент, то этот мастер-класс по лепке авторского кашпо для тебя.

Любая форма, размер, цвет. 

Длительность: 1,5- 2 часа.  

Забрать изделие можно через 5 недель после мастер-класса.  

С подробным расписанием мастер-класса можно ознакомиться на сайте по ссылке.",education,,,30 июля 2026,,Пространство Artista + Ceramista,"улица Марата, 50",,,600,от 600 ₽,False,0+,,https://kaverafisha.ru/saint-petersburg/events/dom-dlya-zelenogo-druga-277197,kaver,2026-07-14 14:56:27
,Миска для любимого питомца,Миска для любимого питомца,"Порадуй своего хвостатого и усатого друга, слепив для него милую, не похожую на другие мисочку на мастер-классе по керамике. И пусть все соседские хвостатые обзавидуются! А если у тебя есть ёжик или другой питомец — обеспечен безграничный полёт фантазии в выборе декора.

Любая форма, размер, цвет (в разумных пределах). 
Длительность: 1,5- 2 часа.  

Забрать изделие можно через 5 недель после мастер-класса.  

С подробным расписанием мастер-класса можно ознакомиться на сайте по ссылке.",education,,,30 июля 2026,,Пространство Artista + Ceramista,"улица Марата, 50",,,600,от 600 ₽,False,0+,,https://kaverafisha.ru/saint-petersburg/events/miska-dlya-lyubimogo-pitomtsa-277201,kaver,2026-07-14 14:56:30
,Мастер-класс по созданию духов,Мастер-класс по созданию духов,"На мастер-классе ты погрузишься в удивительный мир запахов, узнаешь, как строится современный процесс создания ароматов. Ты сможешь определить свои обонятельные предпочтения, познакомишься с «пирамидой аромата», соберёшь свою уникальную формулу и унесёшь с собой флакончик собственных неповторимых духов.

В коллекции студии представлено более 150 ароматов, которые используют известные модные дома при создании всемирных брендов. 

Продолжительность: 3 часа. 

С подробным расписанием мастер-класса можно ознакомиться на сайте по ссылке.",education,,,31 июля 2026,,Творческая студия Artista Handmade,,,,3900,от 3900 ₽,False,12+,,https://kaverafisha.ru/saint-petersburg/events/master-klass-po-sozdaniyu-duhov-277220,kaver,2026-07-14 14:56:32
,Стакан «Ледяная хрупкость»,Стакан «Ледяная хрупкость»,"Заморозь время в стекле! Попробуй мастер-класс по стеклодувному искусству, где ты научишься выдувать стакан с эффектом треснувшего льда.

На мастер-классе происходит выдувание раскалённой массы стекла через трубку в специальную форму. Ты сможешь выбрать форму стакана: многогранник, круглый или квадратный. Цвет изделия — прозрачный с вкраплениями цветной крошки на твой выбор.

Изделие ты сможешь забрать через неделю. Все необходимые материалы для стеклодувного мастер-класса, а также чай\кофе и угощения включены в стоимость. Продолжительность 1,5 часа. 


Расписание можно посмотреть на сайте, кнопка «купить билет».",education,,,31 июля 2026,,,,,,600,от 600 ₽,False,0+,,https://kaverafisha.ru/saint-petersburg/events/stakan-ledyanaya-hrupkost-294270,kaver,2026-07-14 14:56:34
,Гидровояж — вечеринка на теплоходе на разводные мосты,Гидровояж — вечеринка на теплоходе на разводные мосты,"Танцевальная вечеринка под открытым небом на борту теплохода.

Ты погрузишься в атмосферу праздника с жаркими танцами под хиты в стиле поп от профессионального диджея. Идеальный способ провести выходные или отметить важное событие.

Особенности формата:
— Музыкальный сет от диджея: горячие хиты всех времён
— Ведущий не даст заскучать
— Мощный и качественный звук
— Живописный маршрут с видом на разводные мосты
— Фотоотчет с каждой вечеринки

Условия по бару:
— на борту предоставляются бесплатные безалкогольные напитки
— разрешается приносить свои любые напитки (с учётом ограничений — уточняй у организатора)
— продажа еды и алкогольных напитков на борту не осуществляется рекомендуем взять с собой всё необходимое (есть ограничения)

Расписание:
— Каждую пятницу и субботу
— Указанное в билете время: 23:59 (необходимо для корректного отображения даты мероприятия);
— Начало посадки: 00:00;
— Отправление: 00:15 (строго по расписанию, опоздавших не ждут)

Будь внимателен на причале, возможна посадка на разные мероприятия.

Мероприятие строго 18+: действует фейс-контроль и дресс-код",party,,,16 мая 2026,,,наб. 13 Начало: 16 мая 2026 в 23:59 Завершение: 16 августа 2026,,,600,от 600 ₽,False,18+,,https://kaverafisha.ru/saint-petersburg/events/gidrovoyazh-vecherinka-na-teplohode-pod-razvodnye-mosty-272987,kaver,2026-07-14 14:56:36
,Жара,Жара,"В июле без пенной вечеринки никак! Снова включают пенную пушку на главном танцполе, а барменам раздают водные пистолеты. Готовь летние образы и билеты заранее, выйти сухими не получится.

Билет / бронь = вход без очереди
С собой возьми паспорт / военный билет / права.",party,,,17 июля 2026,,VNVNC,,,,1199,от 1199 ₽,False,18+,,https://kaverafisha.ru/saint-petersburg/events/zhara-316888,kaver,2026-07-14 14:56:38
,Верни мой 2к17 х Лизер х Пика,Верни мой 2к17 х Лизер х Пика,"Ночь, где ты сможешь вернуться в легендарную эпоху на крыше у Финского залива.

Тебя ждёт атмосфера любимого времени в стиле 2017, куча хитов, под которые ты рос, и тематические фотозоны.
Главными гостями ночи станут Лизер и Пика — артисты, без которых сложно представить тусовки, вписки и лето 2017 года.",party,,,17 июля 2026,,Roof Place,,,,1199,от 1199 ₽,False,18+,,https://kaverafisha.ru/saint-petersburg/events/verni-moyy-2k17-h-lizer-h-pika-316680,kaver,2026-07-14 14:56:41
,Мексика после заката,Мексика после заката,"А ты знал, что после заката в особняке просыпается Мексика?

Температура внутри разогревается до +40, музыка ускоряет свой темп, смешивается с маракасами и жгучей латиноамериканской гитарой, вокруг вырастают розовые кактусы и единственным решением понять что тут происходит — заказать у Амиго на баре пару шотов текилы.

Пора выпускать всех своих чертей в пляс, разливать по всем стаканам Мескаль и пытаться перетанцевать самого себя.

• специальное меню и коктейли
• приглашённые артисты и аниматоры
• яркий тематический декор
• настоящая Мексика на одну ночь",party,,,18 июля 2026,,Commode,,,,1199,от 1199 ₽,False,18+,,https://kaverafisha.ru/saint-petersburg/events/meksika-posle-zakata-316132,kaver,2026-07-14 14:56:43
,Вписка чип-бар,Вписка чип-бар,"Вход 300р., напитки от 250р., специальное меню с антикризисными ценами и кайфовая летняя терраса.

Тебя ждут:
— напитки от 250р.
— уличный баскетбол
— стрит-арт активности
— гигантская дженга
— бир-понг
— стрит-фуд и снеки

18+ | FC/DC | Ориг. Документов",party,,,18 июля 2026,,,,,,250,от 250 ₽,False,18+,,https://kaverafisha.ru/saint-petersburg/events/vpiska-chip-bar-317091,kaver,2026-07-14 14:56:46
,Phagamast Showcase,Phagamast Showcase,"В эту ночь подготовили специальное live-выступление Vladis — электронного артиста, певца и продюсера, создающего мелодичную музыку с эмоциональным вокалом. Его саунд балансирует между хаус, техно и альтернативной электроникой, а каждая композиция звучит как небольшой фильм, где эмоции говорят громче слов.

Лайнап:
Nikita Grib • Netochno • MaxDee • SKLV • Lobanov",party,,,25 июля 2026,,,,,,1199,от 1199 ₽,False,18+,,https://kaverafisha.ru/saint-petersburg/events/phagamast-showcase-317183,kaver,2026-07-14 14:56:50
,Сплетни на Неве,Сплетни на Неве,"Красивый вечер этого лета — на борту одной из крупнейших премиальных яхт Санкт-Петербурга.

Ты отправишься навстречу закату по акватории Финского залива, где роскошные виды, звон бокалов и легкий флирт станут идеальным фоном для новых знакомств и самых интересных сплетен сезона.

На борту тебя ждут безупречный сервис, авторские закуски, безлимитное игристое и авторские коктейли от Анна Асти. За настроение отвечают артисты и арт-группа бара «Сплетни»: диджей-сет и танцы на верхней палубе, а также фирменное караоке и хоровое пение на второй палубе.

В стоимость включены:
• прогулка на яхте 
• безлимитное игристое
• авторские коктейли
• развлекательная программа от артистов и арт-группы бара",party,,,26 июля 2026,,,,,,2200,от 2200 ₽,False,18+,,https://kaverafisha.ru/saint-petersburg/events/spletni-na-neve-317214,kaver,2026-07-14 14:56:52
,Дисколэнд (Discoland),Дисколэнд (Discoland),"На весь вечер и целую ночь крыша превратится в настоящий парк развлечений для взрослых. Гостей ждут два танцпола, более 20 артистов и диджеев, топовые бары города, поп-ап пространства и летние развлечения.

Главный танцпол — диско, поп и любимые хиты. Второй — альтернативный электронный, с более ночным и стильным звучанием.

Среди первых артистов фестиваля: Карина Мурашкина, Dietlove, Stoliarova, Shirman, Texture, Tacidelli и Melman. Полный лайнап будет позже.

Дресс-код: Закатное диско — пайетки, металлик, винтаж, яркие детали и самые красивые летние образы.",party,,,31 июля 2026,,Roof Place,,,,3000,от 3000 ₽,False,18+,,https://kaverafisha.ru/saint-petersburg/events/diskolend-discoland-316678,kaver,2026-07-14 14:56:55
,Вечеринка под разводными мостами,Вечеринка под разводными мостами,"Можно взять всё от короткого лета в Петербурге и забойкотировать душные танцполы и закрытые клубы. План такой: большой двухпалубный теплоход с открытым танцполом, диджей-сет от петербургских ребят с миксами треков, которые знают все, и на сладкое — виды ночного города, другие теплоходы с толпами желающих вокруг и разводные мосты. 

С организатора — классная тусовка посреди Невы. С тебя — желание поймать вайб летнего Петербурга. 

Что будет: 
Утиные пляски (Duck-a-Dance) — главная вечеринка в Петербурге, где ты будешь тусоваться на воде. Тебя ждёт диджей-сет весь рейс от петербургских диджеев с современной и русской классикой. Бар с коктейлями, алкогольными и безалкогольными напитками и закусками. 

Маршрут: от центра до Большеохтинского моста вдоль главных разводных мостов. 
Двухпалубный теплоход с просторным танцполом, столиками на открытой и закрытой частях.",party,,,1 мая 2026,,,,,,600,от 600 ₽,False,18+,,https://kaverafisha.ru/saint-petersburg/events/vecherinka-pod-razvodnymi-mostami-314355,kaver,2026-07-14 14:56:57
,Ночь готического искусства,Ночь готического искусства,"Для всех ценителей тёмной эстетики и современной альтернативной культуры, кинокомпания Аm Media Production представляет Ночь готического искусства.

В эту ночь ты сможешь насладиться любимой атмосферой, послушать выступления музыкальных нью вейв — групп и диджеев, пообщаться с единомышленниками, увидеть на экранах фрагменты культовых хоррор — готик экшнов.",party,,,17 июля 2026,,Factory №3,,,,3000,от 3000 ₽,False,18+,,https://kaverafisha.ru/saint-petersburg/events/noch-goticheskogo-iskusstva-316877,kaver,2026-07-14 14:56:59
,Нейропанк,Нейропанк,"На дне Финского залива, в аномальной зоне у дамбы у острова Котлин, глубоководные станции зафиксировали неестественные резонансы. Сканеры сонаров показывают контуры гигантских механических объектов, покоящихся в глубине залива.

На панорамной крыше эти машины поднимутся из глубины и активируют свои низкочастотные модули, передавая сигнал прямо на танцполы и превращая его в источник драм-н-бейс частоты.

3 танцпола. Более 20 нейротитанов.
Масштабная постановка, Финский залив и драм-н-бейс до самого рассвета.",party,,,18 июля 2026,,Roof Place,,,,1199,от 1199 ₽,False,18+,,https://kaverafisha.ru/saint-petersburg/events/neyyropank-316569,kaver,2026-07-14 14:57:02
,Мгла: готическое караоке и вечеринка,Мгла: готическое караоке и вечеринка,"Всегда мечтал спеть «She Lost Control» Joy Division или «Just Like Heaven» The Cure? 13 июня! Новый формат и вечеринка для любителей готики, пост-панка, дэс-рока, дарквейв и другой мрачной стильной музыки.

Вечеринка с опцией спеть твой любимый трек. Строго в рамках жанра, никакого клауд-рэпа и попсы! Проекция на большой экран. Выходи на сцену: сегодня ты круче Иэна Кёртиса и никогда не умрёшь. Интроверты и депрессоиды тоже приветствуются — на баре есть вкусняшки.

Тебя ждёт битва «Моррисси против Роберта Смита» и «Bauhaus против The Sisters of Mercy».

Билеты на входе:
Для девушек в компании трёх подружек — бесплатный вход.",party,,,25 июля 2026,,ИОНОТЕКА,,,,0,,False,16+,,https://kaverafisha.ru/saint-petersburg/events/mgla-goticheskoe-karaoke-i-vecherinka-315780,kaver,2026-07-14 14:57:04
