external_id,title,short_title,description,category,tags,start_datetime,end_datetime,venue_title,venue_address,venue_lat,venue_lon,price_min,price_raw,is_free,age_restriction,image_url,site_url,source,parsed_at
,В свечах: Джаз в особняке Половцова,В свечах: Джаз в особняке Половцова,"Цикл событий #В_СВЕЧАХ от команды Русские Музыкальные Сезоны превращает самые красивые и необычные залы Петербурга в уютные джаз-клубы, наполняя пространство залов тёплым светом тысячи свечей, что создаёт неповторимую атмосферу и идеальный фон для джазовых мелодий.

Приготовься устроиться поудобнее и насладиться шедеврами мира джаза в виртуозном исполнении талантливого бэнда.

Экскурсия-проход по парадным залам оплачивается дополнительно к билету по желанию.

Начало экскурсии за час до начала концерта.",other,,"В свечах: Джаз в особняке Половцова в городе Санкт-Петербург, 12 июля 2026: купить билеты — Кавёр",,,,,,1500,1500 руб,False,0+,https://kaverafisha.ru/__og-image__/image/saint-petersburg/events/vsvechah-jaz-v-osobnyake-polovtsova-262884/og.png,https://kaverafisha.ru/saint-petersburg/events/vsvechah-jaz-v-osobnyake-polovtsova-262884,kaver,2026-07-11 14:05:08
,Вписка чип-бар,Вписка чип-бар,"Вход 300р., напитки от 250р., специальное меню с антикризисными ценами и кайфовая летняя терраса.

Тебя ждут:
— напитки от 250р.
— уличный баскетбол
— стрит-арт активности
— гигантская дженга
— бир-понг
— стрит-фуд и снеки

18+ | FC/DC | Ориг. Документов",other,,"Вписка чип-бар в городе Санкт-Петербург, 18 июля 2026: купить билеты — Кавёр",,,,,,300,300 руб,False,0+,https://kaverafisha.ru/__og-image__/image/saint-petersburg/events/vpiska-chip-bar-317091/og.png,https://kaverafisha.ru/saint-petersburg/events/vpiska-chip-bar-317091,kaver,2026-07-11 14:05:10
,Одни тут?,Одни тут?,"Лапшичный кутёж во дворике на Невском.

Будешь есть лапшу на выездной станции, пить безалкогольные спешл-коктейли, а также слушать диджей-сеты. 

Kust
4IZA
Splitsweet

Вход свободный.",other,,"Одни тут? в городе Санкт-Петербург, 11 июля 2026: купить билеты — Кавёр",,,,,,0,Бесплатно,True,0+,https://kaverafisha.ru/__og-image__/image/saint-petersburg/events/odni-tut-317084/og.png,https://kaverafisha.ru/saint-petersburg/events/odni-tut-317084,kaver,2026-07-11 14:05:12
,Шутки и фокусы,Шутки и фокусы,"Сборный концерт, где собрали лучших комиков и фокусников Москвы и Санкт-Петербурга.

Ведущий: Глеб Капелюх

Приходи, если готов одновременно смеяться и задаваться вопросом «как он это сделал?»",other,,"Шутки и фокусы в городе Санкт-Петербург, 11 июля 2026: купить билеты — Кавёр",,,,,,700,700 руб,False,0+,https://kaverafisha.ru/__og-image__/image/saint-petersburg/events/shutki-i-fokusy-312329/og.png,https://kaverafisha.ru/saint-petersburg/events/shutki-i-fokusy-312329,kaver,2026-07-11 14:05:15
,Стендап проверка на троих,Стендап проверка на троих,"Три опытных комика проверят свои шутки.

Состав: Арсений Алексеев, Ваня Колесников, Лёша Полубояров.",other,,"Стендап проверка на троих в городе Санкт-Петербург, 13 июля 2026: купить билеты — Кавёр",,,,,,300,300 руб,False,0+,https://kaverafisha.ru/__og-image__/image/saint-petersburg/events/stendap-proverka-na-troih-316315/og.png,https://kaverafisha.ru/saint-petersburg/events/stendap-proverka-na-troih-316315,kaver,2026-07-11 14:05:17
,ЭлектроСимфония,ЭлектроСимфония,"ЭлектроСимфония — авторская программа Ильи Щеклеина, в которой виртуозное фортепиано сочетается с электронными инструментами и современными технологиями звучания.

Музыкант создаёт атмосферный кинематографичный саунд на стыке джаза, классики, эмбиента и электроники. В программе авторские композиции, импровизации и оригинальные аранжировки известных мелодий.

В пространстве планетария музыка обретает особое измерение: звук соединяется с масштабными визуальными проекциями купола, превращая концерт в захватывающее аудиовизуальное путешествие.",other,,"ЭлектроСимфония в городе Санкт-Петербург, 15 июля 2026: купить билеты — Кавёр",,,,,,1200,1200 руб,False,0+,https://kaverafisha.ru/__og-image__/image/saint-petersburg/events/elektrosimfoniya-316311/og.png,https://kaverafisha.ru/saint-petersburg/events/elektrosimfoniya-316311,kaver,2026-07-11 14:05:19
,Одиссея (Odyssey) 2026,Одиссея (Odyssey) 2026,"Тебя ждёт фестиваль, полный воодушевления, преисполненности и бесконечного счастья без предела. 

Всё секретно, таинственно, на уровне загадочного пророчества о главном грядущем приключении лета 2026. Подробности скоро....",festival,,"Одиссея (Odyssey) 2026 в городе Санкт-Петербург, 18 июля 2026: купить билеты — Кавёр",,,,,,5500,5500 руб,False,0+,https://kaverafisha.ru/__og-image__/image/saint-petersburg/events/odyssey-festival-297864/og.png,https://kaverafisha.ru/saint-petersburg/events/odyssey-festival-297864,kaver,2026-07-11 14:05:22
,КняZz. Фокусник,КняZz. Фокусник,"Вечер для тех, кто до сих пор знает, как выглядит настоящий русский рок, и не боится немного театральной мрачности.

КняZz привезут программу «Фокусник» — с готическими историями, тяжёлыми гитарами и атмосферой, где кажется, что сейчас либо начнётся концерт, либо откроется портал в тёмное фэнтези.

В программе — любимые хиты, громкий живой звук и песни, под которые зал дружно превращается в хор людей в чёрном. Будет много мистики, драматичных припевов и того самого вайба, когда хочется серьёзно кивать головой под гитарный рифф и смотреть вдаль с очень задумчивым лицом.

Подойдёт тем, кто любит рок с историей, немного мрачную эстетику и концерты, после которых хочется переслушать всё детство заново.",other,,"КняZz. Фокусник в городе Санкт-Петербург, 19 июля 2026: купить билеты — Кавёр",,,,,,2500,2500 руб,False,0+,https://kaverafisha.ru/__og-image__/image/saint-petersburg/events/knyazz-fokusnik-315459/og.png,https://kaverafisha.ru/saint-petersburg/events/knyazz-fokusnik-315459,kaver,2026-07-11 14:05:26
,Phagamast Showcase,Phagamast Showcase,"В эту ночь подготовили специальное live-выступление Vladis — электронного артиста, певца и продюсера, создающего мелодичную музыку с эмоциональным вокалом. Его саунд балансирует между хаус, техно и альтернативной электроникой, а каждая композиция звучит как небольшой фильм, где эмоции говорят громче слов.

Лайнап:
Nikita Grib • Netochno • MaxDee • SKLV • Lobanov",other,,"Phagamast Showcase в городе Санкт-Петербург, 25 июля 2026: купить билеты — Кавёр",,,,,,1500,1500 руб,False,0+,https://kaverafisha.ru/__og-image__/image/saint-petersburg/events/phagamast-showcase-317183/og.png,https://kaverafisha.ru/saint-petersburg/events/phagamast-showcase-317183,kaver,2026-07-11 14:05:28
,Флаувау Маркет,Флаувау Маркет,"В здании УКТ соберутся более 60 локальных мастеров, которые представят жителям и гостям города авторские украшения, декор ручной работы, аксессуары, одежду и многое другое.

Помимо уникальных товаров, гостей мероприятия ждет обширная развлекательная программа: можно поучаствовать в бесплатных мастер-классах по созданию аромасвечей и рисованию картин на холсте, в корнере Love Generation — проверить свою интуицию, а на стенде «Островка» — определить, когда нужно улетать в отпуск. Дополнит программу увлекательный квест с подарками и розыгрышами призов от Флаувау и партнёров.

Кроме того, гости мероприятия смогут бесплатно попробовать клубнику в шоколаде и запечатлеть самые яркие моменты этих выходных в скетч-портретах от профессионального художника и в фотобудке. На ярмарке будет организована и специализированная станция, где каждый желающий сможет кастомизировать футболку, шопер или косметичку.

Посетителей маркета также ждёт уголок добра. На мероприятии будут представлены благотворитель",other,,"Флаувау Маркет в городе Санкт-Петербург, c 11 июля 2026 по 12 июля 2026: купить билеты — Кавёр",,,,,,0,Бесплатно,True,0+,https://kaverafisha.ru/__og-image__/image/saint-petersburg/events/flauvau-market-316972/og.png,https://kaverafisha.ru/saint-petersburg/events/flauvau-market-316972,kaver,2026-07-11 14:05:31
,Верни мой 2к17 х Лизер х Пика,Верни мой 2к17 х Лизер х Пика,"Ночь, где ты сможешь вернуться в легендарную эпоху на крыше у Финского залива.

Тебя ждёт атмосфера любимого времени в стиле 2017, куча хитов, под которые ты рос, и тематические фотозоны.
Главными гостями ночи станут Лизер и Пика — артисты, без которых сложно представить тусовки, вписки и лето 2017 года.",other,,"Верни мой 2к17 х Лизер х Пика в городе Санкт-Петербург, 17 июля 2026: купить билеты — Кавёр",,,,,,1199,1199 руб,False,0+,https://kaverafisha.ru/__og-image__/image/saint-petersburg/events/verni-moyy-2k17-h-lizer-h-pika-316680/og.png,https://kaverafisha.ru/saint-petersburg/events/verni-moyy-2k17-h-lizer-h-pika-316680,kaver,2026-07-11 14:05:33
,Тело,Тело,"Любовь к себе учит других любить тебя.

Этот киносеанс — не о том, как полюбить себя за один день. И не о том, что внешность не имеет значения.
Твоё тело — это не объект для чужого восхищения, а сложнейший инструмент, главная задача которого — быть здоровым и помогать тебе жить. Полюбить себя — это не переделать, а принять. Ведь ты — это гораздо больше, чем просто твоё тело.

Киносеанс может понять:
— Понять, как в стремлении стать как все теряется твоя подлинная уникальность.
— Переключить фокус с вечной тревожности и ожидания момента, когда ты наконец «похудеешь» или «изменишь нос», чтобы начать жить прямо сейчас
— Разобраться в механизмах «двойных комплиментов» и понять, почему люди, критикующие чужую внешность, просто ищут временную разрядку для собственных комплексов.

Попасть на выставку можно только по записи.",other,,"Выставка Тело в городе Санкт-Петербург, до 7 августа 2026: купить билеты — Кавёр",,,,,,1000,1000 руб,False,0+,https://kaverafisha.ru/__og-image__/image/saint-petersburg/events/telo-301749/og.png,https://kaverafisha.ru/saint-petersburg/events/telo-301749,kaver,2026-07-11 14:05:35
,Ваза «Капля»,Ваза «Капля»,"На мастер-классе ты сможешь сделать очаровательную миниатюрную вазу из стекла в форме капли с пузыриками внутри, которая станет прекрасным украшением любого интерьера. Цвет стекла прозрачный с вкраплениями цветной крошки на твой выбор.

Изделие можно будет забрать через неделю после мастер-класса. Все необходимые материалы, а также чай\кофе и угощения включены в стоимость. Продолжительность 1 час 15 минут.

Расписание можно посмотреть на сайте, кнопка «купить билет».",other,,"Ваза «Капля» в городе Санкт-Петербург, до 31 июля 2026: купить билеты — Кавёр",,,,,,4800,4800 руб,False,0+,https://kaverafisha.ru/__og-image__/image/saint-petersburg/events/vaza-kaplya-294273/og.png,https://kaverafisha.ru/saint-petersburg/events/vaza-kaplya-294273,kaver,2026-07-11 14:05:37
,Вечер запрещённой поэзии,Вечер запрещённой поэзии,"Запретный плод сладок, и лучшим удобрением для него всегда была страсть. А самые ярые адепты страсти на поприще искусства — это, безусловно, поэты. Обожатели пылких женщин и архитекторы пылких слов, ещё сотни лет назад они пустили по проводам строк живое электричество чувств. Искушенных читателей по сей день бьет током. Такие стихи не расскажут на уроках литературы и не прочтут перед сном родители.

Эротика и мат — вот программа вечера запрещённой поэзии в двух словах. Эротическая муза пылкого Пушкина, мятежного Лермонтова, элегического Баратынского, других поэтов золотого века и подхвативших жаркий порыв советских лириков вперемешку с их же, порицаемым многими и многими чествуемым, матерным слогом.

Теневую сторону русской поэзии представит зрителям художественный руководитель «НЕОЛИРЫ» Антон Тарасов. Он встанет у штурвала и уведёт зрителей в небывалое литературное путешествие.",other,,"Выставка Вечер запрещённой поэзии в городе Санкт-Петербург, 13 июля 2026: купить билеты — Кавёр",,,,,,1500,1500 руб,False,0+,https://kaverafisha.ru/__og-image__/image/saint-petersburg/events/vecher-zapreshennoyy-poezii-309825/og.png,https://kaverafisha.ru/saint-petersburg/events/vecher-zapreshennoyy-poezii-309825,kaver,2026-07-11 14:05:40
,Эстетика лета (Summercore),Эстетика лета (Summercore),"Летний фестиваль альтернативной музыки. Тебя  ждут жёсткие риффы, мощные брейки, экспрессивный вокал и атмосфера настоящего музыкального безумия.

На сцене пять групп, которые раскачают клуб:

Syzygy71 — откроют вечер футуристичным нью?металом с электронными вкраплениями. Тяжёлые биты, индустриальные звуки и синтезаторные текстуры создадут атмосферу кибернетического апокалипсиса. Динамичное световое шоу усилит эффект.

SAYO — мощный металкор с элементами электроники и резкими контрастами: от шёпота к крику, от минималистичных партий к плотным гитарным стенам. Их выступление — это эмоциональная буря, которая захватит зал.

Descaped — модерн метал с техничными брейками, острыми риффами и экспрессивным вокалом. Жёсткий слэм, плотный звук и прямой контакт с аудиторией — их сет станет настоящим испытанием на прочность.

Gonzo Fellaz — взрывная смесь альтернативы и нью?метала с агрессивными риффами, резкими сменами темпа и харизматичным вокалом. Их энергия заставит зал двигаться без остановк",other,,"Спектакль Эстетика лета (Summercore) в городе Санкт-Петербург, 26 июля 2026: купить билеты — Кавёр",,,,,,600,600 руб,False,0+,https://kaverafisha.ru/__og-image__/image/saint-petersburg/events/estetika-leta-summercore-316677/og.png,https://kaverafisha.ru/saint-petersburg/events/estetika-leta-summercore-316677,kaver,2026-07-11 14:05:44
,"Богемный арт-бранч: «Юсуповы: как стать иконами стиля, бизнеса и политики в Российской империи»","Богемный арт-бранч: «Юсуповы: как стать иконами стиля, бизнеса и политики в Российской империи»","Камерный формат лекции до 15 человек, который проходит в отдельных залах лучших ресторанов города, с незаурядными историями спикеров и поздним завтраком.

На бранче обсудят тайны семьи, которая была богаче самих Романовых. Поговорят про одиозного Феликса, его пагубные страсти и вредные привычки. Обсудят секреты красоты невероятной Зинаиды Юсуповой. Пройдутся по родословной князей и узнаешь, кто и как сумел создать их несметное богатство.

В конце тебя ждёт обсуждение дела, расследование которого не закрыто до сих пор — убийства Распутина. Подумают, чем царский друг не угодил аристократам и почему его решили убрать со сцены российской политики.

Лекцию проведёт Екатерина Повалкина — искусствовед, специалист по искусству XIX–XX веков, автор лекций по русскому и европейскому искусству, моде и культуре. Экскурсовод по Петербургу, журналист и культурный обозреватель.

В билет входит:
— Блюдо по выбранному меню:
Меню №1 — Драник с лососем и яйцом пашот
Меню №2 — Гречка с пармезаном и яйцом п",other,,"Выставка Богемный арт-бранч: «Юсуповы: как стать иконами стиля, бизнеса и политики в Российской империи» в городе Санкт-Петербург, 19 июля 2026: купить билеты — Кавёр",,,,,,3600,3600 руб,False,0+,https://kaverafisha.ru/__og-image__/image/saint-petersburg/events/bogemnyy-art-branch-yusupovy-kak-stat-ikonami-stilya-biznesa-i-politiki-v-rossiyyskoyy-imperii-316810/og.png,https://kaverafisha.ru/saint-petersburg/events/bogemnyy-art-branch-yusupovy-kak-stat-ikonami-stilya-biznesa-i-politiki-v-rossiyyskoyy-imperii-316810,kaver,2026-07-11 14:05:47
,Близкие люди,Близкие люди,"Такой театр и Part academy представляют спектакль «Близкие люди».

Современный мир освобождает нас от необходимости быть привязанными к месту, но при этом обрывает связи между людьми. Близкие люди становятся чужими, хотя и кажется, что те, кого мы любим, всегда находятся под рукой — в кармане, в смартфоне, в ноутбуке, на связи. Но это всего лишь комфортное плацебо, которое успокаивает тебя, создаёт иллюзию близости и притупляет одиночество.",other,,"Спектакль Близкие люди в городе Санкт-Петербург, 18 августа 2026: купить билеты — Кавёр",,,,,,2000,2000 руб,False,0+,https://kaverafisha.ru/__og-image__/image/saint-petersburg/events/blizkie-lyudi-308512/og.png,https://kaverafisha.ru/saint-petersburg/events/blizkie-lyudi-308512,kaver,2026-07-11 14:05:49
,Подмост Фест,Подмост Фест,"Настоящий подземный раз**б:
— техно,
— диско,
— драм-н-бейс и брейккор
— даунтемпо

+ чайная станция от Софы Поганки, чтобы выжить до утра

Полный список участников раскроют позже.

Действует акция «Три подружки» — компания 3 девушки проходят бесплатно. Одиночки платят 300 рублей.

Оплата на входе.",other,,"Подмост Фест в городе Санкт-Петербург, 11 июля 2026: купить билеты — Кавёр",,,,,,0,,False,0+,https://kaverafisha.ru/__og-image__/image/saint-petersburg/events/podmost-fest-317029/og.png,https://kaverafisha.ru/saint-petersburg/events/podmost-fest-317029,kaver,2026-07-11 14:05:51
,Грязный стендап,Грязный стендап,"Мероприятие с рейтингом «18+» — четыре комика, ведущий и ни одной запретной темы. Готов услышать самые грязные шутки? Тогда тебе точно сюда!

Приобретая билет и посещая мероприятие, ты даёшь согласие на осуществление организатором и третьими лицами фото- и видеосъемки, а также на дальнейшее использование твоего изображения (ст. 152.1 ГК РФ), в том числе в составе аудиовизуальных произведений, для информационных, отчётных и рекламных материалов заведения в социальных сетях и сети Интернет.",other,,"Грязный стендап в городе Санкт-Петербург, 11 июля 2026: купить билеты — Кавёр",,,,,,900,900 руб,False,0+,https://kaverafisha.ru/__og-image__/image/saint-petersburg/events/gryaznyy-stendap-314172/og.png,https://kaverafisha.ru/saint-petersburg/events/gryaznyy-stendap-314172,kaver,2026-07-11 14:05:54
,Хрустальный мир,Хрустальный мир,"Спектакль-победитель лаборатории RE: генерация, по мотивам рассказа Виктора Пелевина.

Виктор Пелевин, несомненно, один из талантливых авторов эпохи миллениума. В поле его творчества всегда попадали актуальные вопросы социо-культурной повестки. Его язык изыскан, хлёсток, ироничен, парадоксально метафоричен и наполнен блистательно-интеллектуальным юмором.",other,,"Спектакль Хрустальный мир в городе Санкт-Петербург, 24 августа 2026: купить билеты — Кавёр",,,,,,2100,2100 руб,False,0+,https://kaverafisha.ru/__og-image__/image/saint-petersburg/events/hrustalnyy-mir-274103/og.png,https://kaverafisha.ru/saint-petersburg/events/hrustalnyy-mir-274103,kaver,2026-07-11 14:05:56
,Москва-Петушки,Москва-Петушки,"Квартирник-притча о двух Венях.

Проснувшись утром в чьем-то неведомом подъезде, Веня Ерофеев устремляется на Курский вокзал, чтобы оттуда отправиться в свое экзистенциальное постмодернистское путешествие в Петушки — рай на земле, столь же желанный, сколь и недостижимый. В этом путешествии его сопровождают Ангелы Господни, а также гитара и песни уже другого Вени — Д'ркина, чья судьба также была наполнена светом и трагизмом.

Спектакль-притча по поэме Венедикта Ерофеева — о гибели и воскрешении; о непутёвости и поиске пути; и, конечно же, о вознесении.

Спектакль-квартирник по песням музыканта, поэта и певца Александра Литвинова, более известного, как Веня Д'ркин.

Спектакль-застолье — Тайная вечеря в вагоне советской электрички.

11, 14 и 15 июля с 20:00 до 21:50",other,,"Спектакль Москва-Петушки в городе Санкт-Петербург, до 15 июля 2026: купить билеты — Кавёр",,,,,,2000,2000 руб,False,0+,https://kaverafisha.ru/__og-image__/image/saint-petersburg/events/moskva-petushki-304263/og.png,https://kaverafisha.ru/saint-petersburg/events/moskva-petushki-304263,kaver,2026-07-11 14:05:58
,"Папа, давай поговорим","Папа, давай поговорим","А каким был твой отец на самом деле?

Этот киносеанс — о фигуре отца в жизни каждого из людей. О том, как папа формирует базовое ощущение безопасности, умение выстраивать границы, достигать целей и говорить «нет».

Киносеанс поможет:
— Понять, как на человека влияет отсутствие отца — эмоциональное или физическое
— Перестать нести ответственность за выбор и ошибки взрослых людей
— Разобраться, как именно фигура отца повлияла на твою уверенность в себе и самоценность
— Определить, каким родителем хочешь быть ты сам

Время работы: ежедневно с 12:00 до 21:00, вход только по записи.",other,,"Выставка Папа, давай поговорим в городе Санкт-Петербург, до 9 августа 2026: купить билеты — Кавёр",,,,,,1000,1000 руб,False,0+,https://kaverafisha.ru/__og-image__/image/saint-petersburg/events/papa-davayy-pogovorim-294586/og.png,https://kaverafisha.ru/saint-petersburg/events/papa-davayy-pogovorim-294586,kaver,2026-07-11 14:06:00
,Рейв на крыше с оркестром,Рейв на крыше с оркестром,"В этот вечер крыша у залива превратится в огромный танцпол под открытым небом, где объединятся два мира — энергия большого рейва и игра живого оркестра.

На одной сцене диджей и музыканты исполнят легендарные хиты электронной музыки 90-х и 2000-х в новом масштабном звучании: от The Prodigy, Pendulum, Chemical Brothers и Scooter до Daft Punk, Darude, Moby и Armin Van Buuren.

Представь: закат над городом, оркестр, ударные, электронные биты и тысячи людей, поющих и танцующих под музыку, которая изменила целое поколение.

The Prodigy, Pendulum, Daft Punk, Chemical Brothers, Scooter, Darude, Benny Benassi, Armin Van Buuren, Fatboy Slim, Moby, Global Deejays, Eric Prydz, Robert Miles и другие легенды электронной сцены прозвучат так, как вы их еще никогда не слышали.

Сбор гостей: 22:00 - 23:00 (диджей сет)
Концерт: 23:00 - 01:00 (Orchestra x DJ)",other,,"Рейв на крыше с оркестром в городе Санкт-Петербург, 25 июля 2026: купить билеты — Кавёр",,,,,,1900,1900 руб,False,0+,https://kaverafisha.ru/__og-image__/image/saint-petersburg/events/reyyv-na-kryshe-s-orkestrom-316676/og.png,https://kaverafisha.ru/saint-petersburg/events/reyyv-na-kryshe-s-orkestrom-316676,kaver,2026-07-11 14:06:03
,Вечеринка на крыше,Вечеринка на крыше,"Вечеринка, на которой крыша превратится в настоящий цветущий сад. 

Что тебя ждёт?
• диджей-сеты от диджеев и от хедлайнера Bad Barbie
• активности от бренда уходовой косметики
• 2 этажа для красивых фотографий и активностей
• живые цветы, фотозоны и профессиональные фотографы
• авторские летние коктейли

Дресс-код: розовый, белый и жёлтый цвета, цветочные элементы, пайетки, боа",party,,"Вечеринка на крыше в городе Санкт-Петербург, 11 июля 2026: купить билеты — Кавёр",,,,,,1500,1500 руб,False,0+,https://kaverafisha.ru/__og-image__/image/saint-petersburg/events/vecherinka-na-kryshe-317089/og.png,https://kaverafisha.ru/saint-petersburg/events/vecherinka-na-kryshe-317089,kaver,2026-07-11 14:06:08
,Цирк! на Чёрном Параде | Circus! at the Black Parade,Цирк! на Чёрном Параде | Circus! at the Black Parade,"Вечеринка, где Black Parade встречается с атмосферой циркового карнавала.

Клоунский грим, красные занавесы, вспышки фотокамер, любимые песни, которые все поют хором, и сотни людей в самых ярких образах.

Вдохновлено эстетикой My Chemical Romance, Panic! At The Disco и культурой, выросшей вокруг эмо, поп-панка и альтернативной сцены нулевых.

В разных уголках цирка тебя ждут:
— зона с гримом;
— фотозона и фотографы;
— предсказания;
— конкурсы;
— яркие образы и многое другое.

Это место для тех, кто любит альтернативную культуру, необычные образы и людей, близких по духу.

Настроение (дресс-код и музыка):
эмо / гот / ню-метал / цирковой клоун / клоункор / чёрный парад / альт / нефор / разбитое сердце / грустный / счастливый

Подробнее:https://t.me/veselogrustno",other,,"Цирк! на Чёрном Параде | Circus! at the Black Parade в городе Санкт-Петербург, 11 июля 2026: купить билеты — Кавёр",,,,,,1500,1500 руб,False,0+,https://kaverafisha.ru/__og-image__/image/saint-petersburg/events/tsirk-na-chernom-parade-circus-at-the-black-parade-316862/og.png,https://kaverafisha.ru/saint-petersburg/events/tsirk-na-chernom-parade-circus-at-the-black-parade-316862,kaver,2026-07-11 14:06:10
,Вечер Комедии,Вечер Комедии,"Комики поделятся с тобой самым сокровенным — своими новыми шутками, а ты сможете посмеяться и похвастаться, что видели, как создается материал для ТВ и YouTube проектов.

Запуск на мероприятие за полчаса до начала.
Рассадка осуществляется менеджером зала в порядке очереди.
Приходи к началу запуска, чтобы занять места ближе к сцене.",other,,"Вечер Комедии в городе Санкт-Петербург, 11 июля 2026: купить билеты — Кавёр",,,,,,600,600 руб,False,0+,https://kaverafisha.ru/__og-image__/image/saint-petersburg/events/vecher-komedii-297752/og.png,https://kaverafisha.ru/saint-petersburg/events/vecher-komedii-297752,kaver,2026-07-11 14:06:13
,Иностранка,Иностранка,"Это спектакль о небезупречности человека, которая и делает его уникальным и столь прекрасным.

Ностальгический мюзикл по одноимённой повести Сергея Довлатова.

У Муси Татарович, девушки из хорошей советской семьи, есть всё, о чем кто-либо другой может только мечтать. Вот только счастливой она себя не чувствует и не может найти своё место в жизни.

Что же в таких случаях принято делать? Правильно: следует поддаться манящему зову американской мечты и скорее эмигрировать из Союза!

Но и в Америке достичь счастья оказывается не так просто. Верными спутниками каждого жителя русского квартала в Нью-Йорке оказываются неустроенность, тоска по дому и одиночество.

Эти герои — совсем не ""герои"": неприкаянные, смешные, недалекие, горемычные, но такие трогательные и обаятельные, что в них невозможно не влюбиться.

«Я люблю таких — отпетых, погибающих, беспомощных и нахальных. Я всегда повторял: кто бедствует, тот не грешит...»

Продолжительность 2 часа 45 мин.",other,,"Спектакль Иностранка в городе Санкт-Петербург, c 17 июля 2026 по 18 июля 2026: купить билеты — Кавёр",,,,,,1700,1700 руб,False,0+,https://kaverafisha.ru/__og-image__/image/saint-petersburg/events/inostranka-268660/og.png,https://kaverafisha.ru/saint-petersburg/events/inostranka-268660,kaver,2026-07-11 14:06:17
,Антон тут рядом,Антон тут рядом,"Большой благотворительный фестиваль от фонда помощи детям и взрослым с аутизмом. Каждый год с его помощью собирают миллионы рублей на добрые проекты: инклюзивный детский центр, мастерские, квартиры сопровождаемого проживания.

Это музыка, маркет и лекторий, кафе, бары и... Финский залив, ведь дело происходит в Севкабеле.

Это день, когда каждый имеет право быть похожим на себя, — в поддержку танцев на закате и тех, кому нужна помощь.",festival,,"Антон тут рядом в городе Санкт-Петербург, 26 августа 2026: купить билеты — Кавёр",,,,,,2000,2000 руб,False,0+,https://kaverafisha.ru/__og-image__/image/saint-petersburg/events/festival-anton-tut-ryadom-243565/og.png,https://kaverafisha.ru/saint-petersburg/events/festival-anton-tut-ryadom-243565,kaver,2026-07-11 14:06:19
,Взаимно.фест,Взаимно.фест,"Живое общение — базовая потребность. Тебя ждёт целый день коммуникативных практик для жизни, работы и блога. Пять зон коммуникативных практик: бизнес, личные отношения, искусство, блогинг и знакомства.  А ещё будет открытая зона с тысячами резиновых уточек, инсталляции для фото, флешмобы с танцами и пением.

Готов к самому дружелюбному фестивалю лета? Тысяча резиновых уточек станут твоими проводниками в мир живого общения. Танцы, флешмобы,  хор, коммуникативные практики и игры в 5 зонах фестиваля. Мастер классы для коммуникации для всех сфер жизни: от отношений до бизнеса.

Больше информации о спикерах и активностях:https://vzaimnofest.ru/",other,,"Взаимно.фест в городе Санкт-Петербург, 26 июля 2026: купить билеты — Кавёр",,,,,,3500,3500 руб,False,0+,https://kaverafisha.ru/__og-image__/image/saint-petersburg/events/vzaimnofest-297178/og.png,https://kaverafisha.ru/saint-petersburg/events/vzaimnofest-297178,kaver,2026-07-11 14:06:22
,В свечах: Шедевры классики в Усадьбе Державина,В свечах: Шедевры классики в Усадьбе Державина,"Цикл событий #В_Свечах от команды «Русские музыкальные сезоны» превращает самые красивые и необычные залы Петербурга в уютные концертные площадки, наполняя пространство залов тёплым светом тысячи свечей, что создаёт неповторимую атмосферу и идеальный фон для музицирования.

В этот вечер парадный зал усадьбы Г.Р. Державина наполнится звуками вечной, популярной классической музыки таких композиторов, как П. И. Чайковский, А. Вивальди, Ж. Массне, С. В. Рахманинов и других.

Приготовься устроиться поудобнее и насладиться самыми яркими шедеврами мира классической музыки в виртуозном исполнении артистов крупнейших театров Петербурга #В_Свечах!",other,,"В свечах: Шедевры классики в Усадьбе Державина в городе Санкт-Петербург, 17 июля 2026: купить билеты — Кавёр",,,,,,3000,3000 руб,False,0+,https://kaverafisha.ru/__og-image__/image/saint-petersburg/events/v-tsvetah-shedevry-klassiki-v-usadbe-derzhavina-292116/og.png,https://kaverafisha.ru/saint-petersburg/events/v-tsvetah-shedevry-klassiki-v-usadbe-derzhavina-292116,kaver,2026-07-11 14:06:24
,Монро: ненормальная!,Монро: ненормальная!,"Кем была Мэрилин Монро? Самой известной актрисой 20-го века? Иконой стиля для женщин и мечтой миллионов мужчин? Расчётливой холодной блондинкой или глупышкой с голливудской улыбкой и наивными мечтами? Она сводила с ума каждого встречного, имела оглушительную популярность и... оставалась загадкой даже для самой себя.

Что происходило за закрытой дверью, куда не попадали папарацци? Почему эта жизнерадостная на хрониках женщина оказалась в психиатрической больнице? Почему она сама ненавидела Мэрилин Монро?
Кем была Мэрилин Монро? И была ли она вообще?

Продолжительность – 1 час 15 минут без антракта.",other,,"Спектакль Монро: ненормальная! в городе Санкт-Петербург, 23 июля 2026: купить билеты — Кавёр",,,,,,2150,2150 руб,False,0+,https://kaverafisha.ru/__og-image__/image/saint-petersburg/events/monro-nenormalnaya-271939/og.png,https://kaverafisha.ru/saint-petersburg/events/monro-nenormalnaya-271939,kaver,2026-07-11 14:06:26
